timestamp,stage,task
1764435126.782879,session_start,
1764435126.782879,concentration,
1764435127.786064,image,T1
1764435130.297620,action,T1
1764435133.801790,relax,
1764435136.314082,rest,
1764435137.820452,concentration,
1764435138.831188,image,T2
1764435141.347551,action,T2
1764435144.852216,relax,
1764435147.367846,rest,
1764435148.876194,concentration,
1764435149.886765,image,T3
1764435152.407264,action,T3
1764435155.912848,relax,
1764435158.426793,rest,
1764435159.931300,concentration,
1764435160.937137,image,T4
1764435163.457151,action,T4
1764435166.981624,relax,
1764435169.485739,rest,
1764435170.998706,concentration,
1764435172.012629,image,T5
1764435174.528373,action,T5
1764435178.031778,relax,
1764435180.537764,rest,
1764435182.047765,concentration,
1764435183.060385,image,T6
1764435185.579668,action,T6
1764435189.096907,relax,
1764435191.614354,rest,
1764435193.130039,concentration,
1764435194.136308,image,T7
1764435196.660283,action,T7
1764435200.175541,relax,
1764435202.686638,rest,
1764435204.192167,session_end,
