Timestamp,Channel1,Channel2,Channel3,Channel4,Channel5,Channel6
1764764915.0495248,-201209.67,-201919.905,-217917.81,-224423.82,-207305.055,-213468.345
1764764915.0495248,-201241.71,-201950.415,-217963.215,-224467.605,-207347.805,-213510.96
1764764915.0495248,-201248.865,-201956.535,-217981.17,-224484.75,-207363.825,-213526.44
1764764915.0495248,-201177.405,-201884.67,-217904.445,-224408.205,-207288.135,-213451.515
1764764915.0495248,-201217.905,-201926.07,-217923.525,-224431.335,-207312.21,-213477.03
1764764915.0495248,-201216.33,-201924.855,-217899.72,-224412.165,-207295.47,-213459.795
1764764915.0495248,-201246.93,-201955.815,-217911.24,-224426.88,-207311.535,-213476.76
1764764915.0495248,-201269.025,-201977.775,-217925.28,-224443.215,-207328.86,-213492.96
1764764915.0495248,-201197.07,-201904.245,-217850.355,-224367.84,-207254.295,-213419.115
1764764915.0495248,-201190.23,-201895.56,-217869.885,-224381.34,-207266.265,-213431.49
1764764915.0495248,-201148.47,-201853.44,-217857.105,-224362.44,-207245.655,-213411.33
1764764915.0495248,-201142.62,-201847.275,-217863.27,-224366.445,-207248.715,-213415.2
1764764915.0495248,-201179.385,-201884.715,-217906.245,-224409.465,-207290.97,-213457.77
1764764915.0495248,-201170.655,-201875.58,-217895.625,-224399.745,-207281.655,-213448.32
1764764915.0495248,-201224.88,-201928.995,-217930.365,-224438.895,-207321.39,-213488.73
1764764915.0495248,-201236.94,-201941.505,-217924.605,-224437.095,-207322.38,-213488.145
1764764915.0495248,-201200.4,-201905.82,-217867.32,-224382.51,-207269.775,-213436.935
1764764915.0495248,-201209.895,-201915.315,-217868.49,-224385.39,-207273.78,-213440.94
1764764915.0495248,-201207.78,-201912.705,-217864.215,-224381.43,-207269.595,-213437.295
1764764915.0495248,-201191.67,-201896.415,-217872.18,-224384.85,-207271.755,-213438.96
1764764915.0495248,-201127.815,-201833.28,-217837.26,-224343.585,-207228.24,-213396.795
1764764915.0495248,-201176.19,-201882.24,-217901.97,-224405.865,-207289.305,-213458.265
1764764915.0858698,-201203.01,-201909.015,-217937.835,-224441.73,-207324.945,-213492.42
1764764915.0858698,-201118.365,-201824.46,-217844.505,-224349.12,-207233.505,-213402.015
1764764915.0858698,-201176.055,-201881.745,-217884.24,-224392.05,-207277.065,-213446.97
1764764915.0858698,-201204.18,-201909.42,-217891.935,-224404.47,-207291.645,-213460.605
1764764915.0858698,-201220.92,-201925.89,-217888.605,-224404.47,-207293.445,-213462.54
1764764915.0858698,-201272.085,-201976.875,-217935.765,-224452.845,-207342.72,-213510.51
1764764915.0858698,-201250.215,-201955.32,-217913.94,-224431.47,-207321.57,-213489.135
1764764915.0858698,-201280.545,-201986.82,-217968.57,-224481.825,-207371.205,-213537.645
1764764915.0858698,-201246.57,-201952.71,-217960.695,-224469.315,-207356.715,-213523.11
1764764915.0858698,-201252.915,-201958.2,-217984.32,-224489.97,-207376.065,-213542.46
1764764915.0858698,-201211.605,-201916.755,-217949.58,-224454.015,-207339.39,-213505.92
1764764915.0858698,-201206.52,-201912.435,-217937.295,-224442.72,-207328.77,-213496.11
1764764915.0858698,-201203.145,-201910.23,-217914.75,-224424.0,-207311.13,-213479.145
1764764915.0858698,-201199.815,-201906.18,-217890.765,-224402.805,-207292.14,-213460.605
1764764915.0874028,-201256.92,-201963.06,-217926.315,-224442.45,-207333.63,-213501.87
1764764915.0874028,-201229.515,-201935.34,-217888.92,-224407.08,-207299.745,-213467.355
1764764915.0874028,-201239.55,-201945.69,-217900.26,-224418.06,-207310.095,-213478.515
1764764915.0874028,-201275.82,-201982.59,-217965.69,-224478.63,-207368.955,-213536.205
1764764915.0874028,-201247.515,-201953.79,-217968.66,-224475.84,-207364.14,-213530.49
