Timestamp,Channel1,Channel2,Channel3,Channel4,Channel5,Channel6
1764767370.646156,-208070.145,-207922.365,-227584.935,-235020.465,-211620.195,-199053.135
1764767370.646669,-208050.39,-207902.7,-227592.45,-235023.795,-211613.445,-199055.655
1764767370.646669,-208079.775,-207932.445,-227629.845,-235061.865,-211646.205,-199092.24
1764767370.646669,-208045.485,-207898.38,-227588.49,-235021.5,-211606.245,-199050.93
1764767370.646669,-208054.035,-207907.2,-227568.285,-235003.905,-211597.065,-199032.705
1764767370.646669,-208057.14,-207909.81,-227538.81,-234979.155,-211584.735,-199007.01
1764767370.646669,-208065.465,-207917.55,-227511.135,-234954.54,-211574.52,-198981.405
1764767370.646669,-208117.395,-207969.795,-227557.305,-235002.285,-211628.52,-199025.73
1764767370.646669,-208127.79,-207980.46,-227568.42,-235014.975,-211643.28,-199034.325
1764767370.646669,-208062.9,-207915.66,-227510.865,-234954.54,-211583.43,-198972.225
1764767370.646669,-208022.625,-207875.745,-227501.775,-234938.115,-211558.95,-198955.305
1764767370.646669,-208025.64,-207879.255,-227534.805,-234967.005,-211577.58,-198983.97
1764767370.646669,-208062.765,-207916.65,-227585.52,-235018.305,-211621.275,-199033.92
1764767370.646669,-208095.57,-207949.59,-227623.725,-235057.815,-211657.77,-199072.17
1764767370.646669,-208128.87,-207982.665,-227649.015,-235085.67,-211686.885,-199098.72
1764767370.646669,-208112.13,-207965.565,-227601.045,-235042.065,-211653.045,-199054.755
1764767370.646669,-208103.355,-207955.89,-227550.6,-234995.04,-211620.915,-199007.505
1764767370.646669,-208089.54,-207941.58,-227519.685,-234965.34,-211601.025,-198976.59
1764767370.646669,-208093.59,-207945.54,-227517.435,-234962.865,-211603.905,-198972.63
1764767370.646669,-208098.495,-207951.165,-227538.18,-234982.26,-211620.78,-198990.45
1764767370.646669,-208084.5,-207937.485,-227562.57,-235001.88,-211629.015,-199008.99
1764767370.646669,-208062.54,-207916.065,-227571.03,-235005.975,-211622.58,-199013.265
1764767370.646669,-208081.17,-207934.92,-227606.625,-235040.04,-211648.68,-199047.6
1764767370.646669,-208122.435,-207976.23,-227657.07,-235091.61,-211695.165,-199098.54
1764767370.6928685,-208158.075,-208011.915,-227683.26,-235121.13,-211725.0,-199127.655
1764767370.6928685,-208142.55,-207995.67,-227636.145,-235078.83,-211691.745,-199084.995
1764767370.6933773,-208146.51,-207999.405,-227608.785,-235054.17,-211678.74,-199060.47
1764767370.6933773,-208132.47,-207985.005,-227577.915,-235024.83,-211658.175,-199030.455
